,Team,Week,AvgPointsScored,AvgPassYards,AvgRushYards,AvgInterceptions,AvgTimesSacked,OppPointsAllowed,OppPassYards,OppRushYards,OppInterceptions,OppSacks,Points
0,GNB,2,43.0,364.0,158.0,0.0,0.0,27.0,214.0,149.0,0.0,1.0,42
1,GNB,3,42.5,296.5,208.5,0.0,0.5,28.5,242.5,101.0,1.0,3.0,37
2,GNB,4,40.666666666666664,288.0,171.66666666666666,0.0,0.6666666666666666,36.0,350.3333333333333,113.0,0.6666666666666666,2.0,30
3,GNB,6,30.4,235.8,120.6,0.0,0.6,22.4,239.8,58.4,1.2,3.4,10
4,GNB,7,27.0,214.33333333333334,116.16666666666667,0.3333333333333333,1.3333333333333333,30.333333333333332,246.5,177.5,0.16666666666666666,2.6666666666666665,35
5,GNB,8,28.142857142857142,224.14285714285714,113.28571428571429,0.2857142857142857,1.1428571428571428,27.428571428571427,245.71428571428572,108.85714285714286,0.42857142857142855,1.8571428571428572,22
6,GNB,9,27.375,232.5,112.75,0.25,1.125,21.625,209.0,105.625,1.0,1.75,34
7,GNB,10,28.11111111111111,239.33333333333334,112.55555555555556,0.2222222222222222,1.1111111111111112,27.444444444444443,248.88888888888889,122.77777777777777,0.6666666666666666,0.8888888888888888,24
8,GNB,11,27.7,246.9,109.3,0.3,1.1,17.7,178.8,82.6,1.1,2.1,31
9,GNB,12,28.0,251.8181818181818,105.36363636363636,0.36363636363636365,1.0909090909090908,19.0,204.54545454545453,104.63636363636364,0.5454545454545454,1.9090909090909092,41
10,GNB,13,29.083333333333332,248.41666666666666,111.75,0.3333333333333333,1.0,23.083333333333332,193.16666666666666,117.5,0.25,3.0,30
11,GNB,14,29.153846153846153,251.46153846153845,114.61538461538461,0.3076923076923077,1.0769230769230769,27.53846153846154,241.53846153846155,123.61538461538461,0.5384615384615384,1.3846153846153846,31
12,GNB,15,29.285714285714285,254.21428571428572,115.0,0.2857142857142857,1.0,23.714285714285715,232.85714285714286,105.5,0.35714285714285715,1.3571428571428572,24
13,GNB,16,28.933333333333334,243.66666666666666,120.33333333333333,0.26666666666666666,1.2666666666666666,24.066666666666666,257.6,106.86666666666666,0.8666666666666667,0.9333333333333333,40
14,GNB,17,29.625,241.8125,127.4375,0.3125,1.25,20.9375,216.75,108.4375,0.625,2.125,-1
15,BUF,2,27.0,306.0,98.0,0.0,3.0,21.0,140.0,217.0,0.0,2.0,31
16,BUF,3,29.0,358.5,105.0,0.0,2.0,18.0,243.0,128.5,1.0,1.5,35
17,BUF,4,31.0,330.3333333333333,103.66666666666667,0.3333333333333333,2.6666666666666665,30.0,242.33333333333334,163.66666666666666,0.6666666666666666,1.0,30
18,BUF,5,30.75,316.25,93.5,0.25,2.25,18.5,192.25,124.5,1.0,1.0,16
19,BUF,6,27.8,308.0,93.8,0.6,2.0,22.0,225.2,157.6,1.2,2.6,17
20,BUF,7,26.0,277.0,92.16666666666667,0.6666666666666666,1.6666666666666667,30.833333333333332,253.33333333333334,125.5,1.1666666666666667,1.5,18
21,BUF,8,24.857142857142858,279.7142857142857,97.0,0.5714285714285714,1.7142857142857142,20.428571428571427,195.57142857142858,113.28571428571429,1.1428571428571428,1.2857142857142858,24
22,BUF,9,24.75,263.375,108.625,0.625,1.625,24.875,313.875,89.375,1.125,1.5,44
23,BUF,10,26.88888888888889,277.0,100.33333333333333,0.5555555555555556,2.2222222222222223,20.0,216.88888888888889,112.11111111111111,0.6666666666666666,2.4444444444444446,30
24,BUF,12,24.727272727272727,253.54545454545453,88.72727272727273,0.6363636363636364,1.8181818181818181,24.818181818181817,207.9090909090909,104.81818181818181,0.45454545454545453,1.5454545454545454,27
25,BUF,13,24.916666666666668,245.75,95.66666666666667,0.6666666666666666,1.9166666666666667,21.166666666666668,189.25,99.66666666666667,0.8333333333333334,1.6666666666666667,34
26,BUF,14,25.615384615384617,255.15384615384616,94.53846153846153,0.6153846153846154,1.8461538461538463,16.23076923076923,184.46153846153845,92.92307692307692,1.2307692307692308,3.3846153846153846,26
27,BUF,15,25.642857142857142,253.35714285714286,95.21428571428571,0.6428571428571429,1.7857142857142858,24.785714285714285,204.92857142857142,121.64285714285714,0.5714285714285714,2.5714285714285716,48
28,BUF,16,27.133333333333333,259.93333333333334,101.0,0.6,1.7333333333333334,20.066666666666666,198.26666666666668,124.13333333333334,1.0666666666666667,1.4,38
29,BUF,17,27.8125,265.1875,102.8125,0.5625,1.625,17.625,227.9375,111.5,1.0,2.5,-1
30,TAM,2,23.0,224.0,86.0,2.0,3.0,34.0,239.0,133.0,0.0,0.0,31
31,TAM,3,27.0,220.5,104.0,1.5,1.5,21.0,274.0,119.5,0.5,1.0,28
32,TAM,4,27.333333333333332,242.0,92.0,1.0,1.6666666666666667,19.0,227.66666666666666,109.33333333333333,0.3333333333333333,2.0,38
33,TAM,5,30.0,273.75,97.75,1.0,1.25,20.25,230.25,115.0,0.75,2.0,19
34,TAM,6,27.8,265.6,99.4,0.8,1.6,20.2,198.0,84.6,0.4,2.4,38
35,TAM,7,29.5,249.0,109.16666666666667,0.6666666666666666,1.3333333333333333,25.333333333333332,222.33333333333334,105.66666666666667,0.5,1.1666666666666667,45
36,TAM,8,31.714285714285715,266.14285714285717,105.71428571428571,0.5714285714285714,1.1428571428571428,24.857142857142858,251.28571428571428,105.0,0.7142857142857143,2.5714285714285716,25
37,TAM,9,30.875,265.75,102.625,0.5,1.25,24.625,208.125,79.25,0.5,2.375,3
38,TAM,10,27.77777777777778,256.8888888888889,92.11111111111111,0.7777777777777778,1.4444444444444444,25.11111111111111,246.77777777777777,115.0,0.5555555555555556,1.1111111111111112,46
39,TAM,11,29.6,264.6,103.9,0.7,1.4,16.8,179.7,87.1,0.8,3.1,24
40,TAM,12,29.09090909090909,259.54545454545456,98.27272727272727,0.8181818181818182,1.3636363636363635,19.454545454545453,201.45454545454547,121.36363636363636,0.9090909090909091,1.7272727272727273,24
41,TAM,14,26.46153846153846,245.92307692307693,88.92307692307692,0.8461538461538461,1.2307692307692308,25.307692307692307,241.53846153846155,111.6923076923077,0.8461538461538461,1.6153846153846154,26
42,TAM,15,26.428571428571427,242.35714285714286,90.21428571428571,0.7857142857142857,1.1428571428571428,23.0,261.64285714285717,101.07142857142857,0.6428571428571429,1.7857142857142858,31
43,TAM,16,26.733333333333334,250.53333333333333,87.6,0.7333333333333333,1.2666666666666666,29.0,246.53333333333333,128.13333333333333,0.4666666666666667,1.2666666666666666,47
44,TAM,17,28.0,264.6875,89.0625,0.6875,1.3125,23.125,269.125,98.9375,0.6875,1.75,-1
45,OTI,2,16.0,247.0,130.0,0.0,1.0,20.0,357.0,88.0,2.0,1.0,33
46,OTI,3,24.5,239.0,126.5,0.0,1.0,35.5,283.5,154.5,0.5,1.0,31
47,OTI,5,20.0,197.0,96.75,0.25,1.0,25.0,280.25,101.0,0.5,2.5,42
48,OTI,6,24.4,196.6,105.2,0.2,0.8,28.0,227.0,160.4,0.0,2.8,42
49,OTI,7,27.333333333333332,221.16666666666666,131.5,0.3333333333333333,1.0,15.666666666666666,182.5,55.166666666666664,1.3333333333333333,4.0,24
50,OTI,8,26.857142857142858,219.57142857142858,124.42857142857143,0.2857142857142857,1.1428571428571428,27.714285714285715,261.42857142857144,133.28571428571428,1.0,1.4285714285714286,20
51,OTI,9,26.0,220.0,136.125,0.375,1.125,20.75,228.5,120.0,0.625,2.125,24
52,OTI,10,25.77777777777778,210.66666666666666,131.22222222222223,0.3333333333333333,1.3333333333333333,17.77777777777778,183.44444444444446,74.33333333333333,1.2222222222222223,2.2222222222222223,17
53,OTI,11,24.9,203.3,133.8,0.3,1.3,16.5,192.0,98.7,0.4,2.5,30
54,OTI,12,25.363636363636363,207.54545454545453,137.36363636363637,0.36363636363636365,1.3636363636363635,18.90909090909091,189.9090909090909,81.0909090909091,1.0909090909090908,2.0,45
55,OTI,13,27.0,208.58333333333334,145.0,0.3333333333333333,1.3333333333333333,23.833333333333332,226.16666666666666,99.16666666666667,0.75,2.25,35
56,OTI,14,27.615384615384617,220.92307692307693,138.6153846153846,0.38461538461538464,1.4615384615384615,27.076923076923077,257.61538461538464,126.38461538461539,0.6923076923076923,1.1538461538461537,31
57,OTI,15,27.857142857142858,219.78571428571428,146.5,0.35714285714285715,1.4285714285714286,27.785714285714285,245.0,123.35714285714286,0.5,1.2857142857142858,46
58,OTI,16,29.066666666666666,223.0,149.73333333333332,0.3333333333333333,1.4,22.6,212.46666666666667,102.73333333333333,0.5333333333333333,2.533333333333333,14
59,OTI,17,28.125,215.5625,150.125,0.4375,1.4375,26.4375,243.75,142.25,0.1875,2.0,-1
60,NOR,2,34.0,189.0,82.0,0.0,1.0,30.0,259.0,129.0,0.0,1.0,24
61,NOR,3,29.0,250.5,97.0,0.5,0.5,27.5,233.0,111.5,1.0,3.0,30
62,NOR,4,29.333333333333332,258.6666666666667,105.33333333333333,0.3333333333333333,1.0,30.666666666666668,237.0,172.33333333333334,1.0,1.0,35
63,NOR,5,30.75,251.0,120.0,0.5,1.25,23.75,263.0,110.75,0.5,1.5,30
64,NOR,7,25.5,219.5,95.83333333333333,0.5,1.1666666666666667,23.5,218.83333333333334,121.66666666666667,0.6666666666666666,0.8333333333333334,27
65,NOR,8,25.714285714285715,227.71428571428572,101.85714285714286,0.42857142857142855,1.1428571428571428,20.0,222.28571428571428,119.71428571428571,0.7142857142857143,2.2857142857142856,26
66,NOR,9,25.75,233.25,104.375,0.375,1.125,20.625,229.125,70.375,1.375,3.5,38
67,NOR,10,27.11111111111111,238.66666666666666,108.11111111111111,0.3333333333333333,1.1111111111111112,23.0,218.44444444444446,106.22222222222223,0.8888888888888888,1.6666666666666667,27
68,NOR,11,27.1,227.1,108.7,0.3,1.3,25.1,279.3,89.7,0.7,1.4,24
69,NOR,12,26.818181818181817,225.54545454545453,113.9090909090909,0.2727272727272727,1.4545454545454546,24.272727272727273,204.36363636363637,110.45454545454545,0.6363636363636364,2.5454545454545454,31
70,NOR,13,27.166666666666668,212.0,123.5,0.3333333333333333,1.5833333333333333,23.416666666666668,267.1666666666667,91.91666666666667,0.6666666666666666,1.8333333333333333,21
71,NOR,14,26.692307692307693,212.3846153846154,129.92307692307693,0.3076923076923077,1.6153846153846154,23.615384615384617,200.46153846153845,119.92307692307692,0.23076923076923078,2.923076923076923,21
72,NOR,15,26.285714285714285,215.92857142857142,127.5,0.35714285714285715,1.8571428571428572,20.071428571428573,214.0,119.21428571428571,1.0714285714285714,1.7142857142857142,29
73,NOR,16,26.466666666666665,216.53333333333333,123.0,0.4,1.8,25.866666666666667,235.6,117.2,0.8,1.4666666666666666,52
74,NOR,17,28.0625,222.9375,131.8125,0.5,1.6875,23.0625,227.125,111.25,0.4375,1.6875,-1
75,KAN,2,34.0,203.0,166.0,0.0,1.0,13.0,173.0,122.0,1.0,3.0,23
76,KAN,3,28.5,246.0,145.5,0.0,1.0,11.0,210.5,94.5,1.0,3.0,34
77,KAN,4,30.333333333333332,292.3333333333333,141.0,0.0,0.6666666666666666,22.0,235.33333333333334,122.33333333333333,1.3333333333333333,1.6666666666666667,26
78,KAN,5,29.25,276.5,129.25,0.0,0.75,30.0,250.25,138.5,0.5,1.0,32
79,KAN,6,29.8,287.8,119.4,0.2,1.2,28.4,263.2,108.6,0.4,2.0,26
80,KAN,7,29.166666666666668,276.6666666666667,140.33333333333334,0.16666666666666666,1.1666666666666667,18.333333333333332,199.33333333333334,92.16666666666667,0.5,2.3333333333333335,43
81,KAN,8,31.142857142857142,263.57142857142856,134.71428571428572,0.14285714285714285,1.5714285714285714,29.0,259.42857142857144,125.57142857142857,1.0,1.5714285714285714,35
82,KAN,9,31.625,286.375,124.125,0.125,1.375,24.125,232.5,124.875,0.625,1.0,33
83,KAN,11,28.6,265.2,102.9,0.1,1.3,24.1,238.4,101.4,0.7,1.1,35
84,KAN,12,29.181818181818183,273.09090909090907,103.36363636363636,0.18181818181818182,1.1818181818181819,23.0,237.54545454545453,73.0,1.2727272727272727,2.909090909090909,27
85,KAN,13,29.0,288.3333333333333,102.0,0.16666666666666666,1.25,24.833333333333332,192.58333333333334,120.33333333333333,0.6666666666666666,2.5833333333333335,22
86,KAN,14,28.46153846153846,290.2307692307692,104.46153846153847,0.15384615384615385,1.2307692307692308,16.307692307692307,214.84615384615384,113.0,1.0,2.3846153846153846,33
87,KAN,15,28.785714285714285,294.7857142857143,103.71428571428571,0.35714285714285715,1.3571428571428572,18.928571428571427,194.28571428571428,82.78571428571429,0.9285714285714286,2.5714285714285716,32
88,KAN,16,29.0,290.6,108.73333333333333,0.3333333333333333,1.5333333333333334,23.533333333333335,268.53333333333336,97.73333333333333,0.6,1.8666666666666667,17
89,KAN,17,28.25,289.8125,109.25,0.4375,1.4375,25.3125,210.0625,116.625,0.75,1.625,-1
90,RAV,2,38.0,270.0,111.0,0.0,2.0,34.0,203.0,166.0,0.0,1.0,33
91,RAV,3,35.5,223.5,170.5,0.0,3.0,20.0,269.0,150.5,1.0,3.0,20
92,RAV,4,30.333333333333332,172.33333333333334,166.33333333333334,0.0,3.3333333333333335,27.0,209.33333333333334,125.0,1.0,4.333333333333333,31
93,RAV,5,30.5,180.75,160.75,0.5,2.75,24.75,243.0,157.75,1.0,2.0,27
94,RAV,6,29.8,178.8,160.8,0.6,2.4,29.0,241.0,114.2,0.4,3.6,30
95,RAV,8,25.571428571428573,152.42857142857142,140.85714285714286,0.42857142857142855,2.142857142857143,16.857142857142858,186.42857142857142,59.0,1.1428571428571428,3.7142857142857144,24
96,RAV,9,25.375,157.375,156.375,0.625,2.375,17.0,186.875,69.875,1.375,2.25,24
97,RAV,10,25.22222222222222,157.22222222222223,151.22222222222223,0.5555555555555556,2.3333333333333335,21.555555555555557,197.22222222222223,116.44444444444444,1.1111111111111112,1.2222222222222223,17
98,RAV,11,24.4,165.7,147.6,0.6,2.3,23.5,249.7,108.6,0.9,1.1,24
99,RAV,12,24.363636363636363,166.72727272727272,145.9090909090909,0.6363636363636364,2.1818181818181817,15.818181818181818,185.0,94.0,1.3636363636363635,3.4545454545454546,14
100,RAV,13,23.5,160.33333333333334,144.5,0.6666666666666666,2.25,29.916666666666668,206.83333333333334,143.33333333333334,0.3333333333333333,1.8333333333333333,34
101,RAV,14,24.307692307692307,156.23076923076923,156.0,0.6923076923076923,2.076923076923077,24.692307692307693,237.15384615384616,96.3076923076923,0.7692307692307693,2.3076923076923075,47
102,RAV,15,25.928571428571427,156.07142857142858,161.35714285714286,0.6428571428571429,2.2142857142857144,27.357142857142858,253.85714285714286,135.14285714285714,0.6428571428571429,1.1428571428571428,40
103,RAV,16,26.866666666666667,162.33333333333334,161.2,0.6666666666666666,2.1333333333333333,20.733333333333334,228.33333333333334,95.0,0.6666666666666666,2.2666666666666666,27
104,RAV,17,26.875,163.625,166.6875,0.625,2.0,24.125,233.625,122.75,0.625,1.0625,-1
105,SEA,2,38.0,299.0,84.0,0.0,3.0,11.0,182.0,87.0,3.0,1.0,35
106,SEA,3,36.5,287.0,119.0,0.5,2.5,29.5,268.0,133.0,0.5,1.0,38
107,SEA,4,37.0,289.6666666666667,118.33333333333333,0.3333333333333333,3.0,21.666666666666668,265.6666666666667,133.66666666666666,0.3333333333333333,2.3333333333333335,31
108,SEA,5,35.5,303.0,113.25,0.5,2.75,31.25,291.75,134.75,0.5,1.75,27
109,SEA,7,28.166666666666668,233.66666666666666,96.16666666666667,0.5,2.5,18.666666666666668,226.5,119.66666666666667,0.5,2.8333333333333335,34
110,SEA,8,29.0,253.42857142857142,111.0,0.8571428571428571,2.4285714285714284,19.428571428571427,203.28571428571428,106.28571428571429,1.1428571428571428,1.7142857142857142,37
111,SEA,9,30.0,252.875,109.75,0.75,2.375,24.875,223.625,134.5,0.5,2.375,34
112,SEA,10,30.444444444444443,265.0,103.88888888888889,0.8888888888888888,2.6666666666666665,16.88888888888889,175.22222222222223,84.22222222222223,0.6666666666666666,2.7777777777777777,16
113,SEA,11,29.0,260.5,104.8,1.0,3.0,21.0,224.8,108.2,0.8,2.2,28
114,SEA,12,28.90909090909091,253.36363636363637,110.27272727272727,0.9090909090909091,3.0,23.09090909090909,190.27272727272728,121.27272727272727,0.2727272727272727,3.090909090909091,23
115,SEA,13,28.416666666666668,251.0,107.41666666666667,0.8333333333333334,2.9166666666666665,21.083333333333332,224.33333333333334,87.41666666666667,0.75,2.25,12
116,SEA,14,27.153846153846153,248.30769230769232,107.6923076923077,0.8461538461538461,3.076923076923077,27.153846153846153,268.61538461538464,99.46153846153847,0.6153846153846154,1.5384615384615385,40
117,SEA,15,28.071428571428573,247.42857142857142,112.42857142857143,0.8571428571428571,2.9285714285714284,19.642857142857142,191.57142857142858,99.5,0.8571428571428571,2.857142857142857,20
118,SEA,16,27.533333333333335,239.0,117.0,0.8666666666666667,2.7333333333333334,17.933333333333334,179.2,87.8,0.8666666666666667,2.933333333333333,20
119,SEA,17,27.0625,236.375,115.625,0.8125,2.875,22.75,198.0,98.875,0.75,1.75,-1
